model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10080020,100,800,8.0,15,1,20.0,20,0.0,2,0,0,1,1,0.2128966562449932,0.22884112689644098,0.015291683841496706
transformer,shortest_path,ood_size,10080021,100,800,8.0,16,1,8.0,8,0.0,2,0,0,1,1,0.1737253898754716,0.19001073017716408,0.01512633403763175
transformer,shortest_path,ood_size,10080022,100,800,8.0,17,1,12.0,12,0.0,0,1,1,1,1,0.30459945695474744,0.32078475831076503,0.014823844656348228
transformer,shortest_path,ood_size,10080023,100,800,8.0,18,1,17.0,14,0.17647058823529413,2,0,0,1,1,0.177031388040632,0.19301250902935863,0.014588675927370787
transformer,shortest_path,ood_size,10080024,100,800,8.0,19,1,9.0,9,0.0,0,1,1,1,1,0.17835049284622073,0.19443974317982793,0.014493145979940891
transformer,shortest_path,ood_size,20040005,200,400,2.0,0,1,34.0,33,0.029411764705882353,2,0,0,1,1,0.08309843391180038,0.09209134010598063,0.0035047470591962337
transformer,shortest_path,ood_size,20040006,200,400,2.0,1,1,43.0,37,0.13953488372093023,2,0,0,1,1,0.07704743603244424,0.08608626341447234,0.003370946738868952
transformer,shortest_path,ood_size,20040007,200,400,2.0,2,1,43.0,42,0.023255813953488372,2,0,0,1,1,0.07705612620338798,0.08598554274067283,0.00337735703215003
transformer,shortest_path,ood_size,20040008,200,400,2.0,3,1,45.0,44,0.022222222222222223,2,0,0,1,1,0.08847129391506314,0.09747866075485945,0.0038497759960591793
transformer,shortest_path,ood_size,20040009,200,400,2.0,4,1,52.0,46,0.11538461538461539,2,0,0,1,1,0.09241400891914964,0.10224494291469455,0.0037440164014697075
transformer,shortest_path,ood_size,20040010,200,400,2.0,5,1,62.0,57,0.08064516129032258,2,0,0,1,1,0.07391743827611208,0.0829590349458158,0.0034532579593360424
transformer,shortest_path,ood_size,20040011,200,400,2.0,6,1,75.0,73,0.02666666666666667,2,0,0,1,1,0.08613311313092709,0.09524136874824762,0.003333556931465864
transformer,shortest_path,ood_size,20040012,200,400,2.0,7,1,75.0,65,0.13333333333333333,2,0,0,1,1,0.07507215393707156,0.08412749972194433,0.003353638108819723
transformer,shortest_path,ood_size,20040013,200,400,2.0,8,1,41.0,37,0.0975609756097561,2,0,0,1,1,0.08681512996554375,0.0960230166092515,0.0033476981334388256
transformer,shortest_path,ood_size,20040014,200,400,2.0,9,1,58.0,58,0.0,0,1,1,1,1,0.07766606332734227,0.08664222992956638,0.0034148171544075012
transformer,shortest_path,ood_size,20040015,200,400,2.0,10,1,17.0,16,0.058823529411764705,2,0,0,1,1,0.07901257881894708,0.08800697606056929,0.0033449879847466946
transformer,shortest_path,ood_size,20040016,200,400,2.0,11,1,41.0,36,0.12195121951219512,2,0,0,1,1,0.07801197236403823,0.0871351188980043,0.0033252080902457237
transformer,shortest_path,ood_size,20040017,200,400,2.0,12,1,45.0,42,0.06666666666666667,2,0,0,1,1,0.18725432036444545,0.19630133686587214,0.0034432769753038883
transformer,shortest_path,ood_size,20040018,200,400,2.0,13,1,50.0,50,0.0,0,1,1,1,1,0.07081233896315098,0.07990403566509485,0.0033951280638575554
transformer,shortest_path,ood_size,20040019,200,400,2.0,14,1,76.0,67,0.11842105263157894,2,0,0,1,1,0.104339555837214,0.11358085088431835,0.0033112377859652042
transformer,shortest_path,ood_size,20040020,200,400,2.0,15,1,69.0,63,0.08695652173913043,2,0,0,1,1,0.08226253697648644,0.09125399403274059,0.0034020477905869484
transformer,shortest_path,ood_size,20040021,200,400,2.0,16,1,54.0,45,0.16666666666666666,2,0,0,1,1,0.07828832091763616,0.08725642785429955,0.0033541079610586166
